id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33
2_34,0.8979590000000001,0.590909,4.800568,6.789028999999999,0.547074,52.050976,0.590909,0.8636360000000001,16.409091,2.864358,0.143939,0.136364,0.037879,0.06060599999999999,0.098485,0.013605,4.045454545,1.348485,13.2,8.8,1.5,0.13333299999999998,0.2,0.0,0.0,3.5333330000000003,2.5,5.3,1.3,4.48,4.3396230000000005,4.384615,8.111111
2_35,0.8909090000000001,0.591837,5.073943,7.175639,0.531405,54.85658000000001,0.591837,0.92,21.16,3.252691,0.15646300000000002,0.115646,0.040816000000000005,0.081633,0.122449,0.0,4.081632653,1.292517,13.363635999999998,8.647059,1.545455,0.117647,0.181818,0.058824,0.090909,4.411765,1.818182,6.818182000000001,1.272727,3.85,4.3333330000000005,4.5,8.347826
2_36,0.89375,0.636364,5.380943,7.609802,0.544209,64.94856300000001,0.636364,0.772727,13.136364000000002,2.562846,0.118881,0.181818,0.08391599999999999,0.027972000000000004,0.11188800000000002,0.0125,4.146853147,1.306122,13.0,11.916667,1.090909,0.083333,0.090909,0.0,0.0,12.166667,3.9090910000000005,13.272727,2.909091,4.837209,4.150685,4.25,8.707692
2_37,0.8917200000000001,0.5428569999999999,4.541869,6.423172,0.528046,44.291527,0.5428569999999999,0.545455,6.5454550000000005,1.8090680000000001,0.085714,0.178571,0.078571,0.042857,0.121429,0.012739,4.3928571430000005,1.446809,15.666667000000002,10.846153999999999,1.444444,0.076923,0.11111099999999999,0.076923,0.11111099999999999,9.307692,6.6666669999999995,13.444444,1.888889,4.75,4.504132,4.176471,8.461538000000001
2_38,0.8980889999999999,0.5248229999999999,4.406636,6.231923999999999,0.52293,41.455144,0.5248229999999999,0.8636360000000001,16.409091,2.864358,0.134752,0.10638299999999999,0.028369,0.085106,0.113475,0.0,4.2624113480000005,1.404255,14.1,8.8125,1.6,0.1875,0.3,0.0,0.0,5.8125,5.0,9.3,2.3,4.3,4.193548000000001,4.391304,8.969697
2_39,0.847458,0.526667,4.5610669999999995,6.450323,0.514702,42.957904,0.526667,0.730769,13.884615,2.634826,0.126667,0.11333299999999999,0.026667000000000003,0.07333300000000001,0.1,0.0,4.373333333,1.426752,16.666667,8.823528999999999,1.888889,0.470588,0.8888889999999999,0.08823500000000001,0.166667,10.235294,7.0,19.333333,1.333333,4.587301999999999,4.367816,4.5,10.299064999999999
2_4,0.8857139999999999,0.634409,4.32609,6.118015,0.610002,52.7109,0.634409,0.9,8.1,2.012461,0.096774,0.18279600000000001,0.06451599999999999,0.086022,0.150538,0.0,4.064516128999999,1.365591,11.625,7.75,1.5,0.0,0.0,0.0,0.0,1.416667,1.125,2.125,0.5,3.5555559999999997,4.352941,4.0,7.3333330000000005
2_40,0.729282,0.643939,5.231388,7.3983,0.557866,64.692959,0.643939,0.692308,12.461538000000001,2.496151,0.136364,0.159091,0.083333,0.037879,0.12121199999999999,0.005525,3.9090909089999997,1.276119,7.3333330000000005,4.551724,1.611111,0.068966,0.11111099999999999,0.0,0.0,3.3448279999999997,3.388889,5.388889,1.0,3.9508199999999998,4.556701,3.833333,5.907407
2_41,0.780749,0.575342,4.915728,6.9518889999999995,0.529032,51.236736,0.575342,0.703704,13.370370000000001,2.585573,0.130137,0.11643800000000001,0.034247,0.068493,0.10274000000000001,0.0,3.732876712,1.232877,9.125,6.952381,1.3125,0.095238,0.125,0.047619,0.0625,5.095238,3.6875,6.6875,1.9375,3.4576269999999996,3.943925,3.5161290000000003,6.990825999999999
2_42,0.8930819999999999,0.5704229999999999,4.806466,6.797369000000001,0.532028,49.628225,0.5704229999999999,0.833333,12.5,2.5,0.10563399999999999,0.15492999999999998,0.056338,0.056338,0.112676,0.006289,3.88028169,1.2605629999999999,17.75,9.466667,1.875,0.266667,0.5,0.06666699999999999,0.125,8.533333,7.375,16.0,3.125,3.728814,3.9375,3.76,10.0
2_43,0.8633540000000001,0.647887,5.4591959999999995,7.720467999999999,0.547445,67.962025,0.640288,1.0,16.0,2.828427,0.11510799999999999,0.17266199999999998,0.07194199999999999,0.064748,0.136691,0.0,4.218309859,1.28777,17.375,8.176471000000001,2.125,0.294118,0.625,0.0,0.0,12.705882,14.0,27.0,5.0,4.464286,4.180556,4.15,12.173913
2_44,0.860606,0.528169,4.450431,6.29386,0.5227109999999999,42.12942,0.528169,0.8,16.0,2.828427,0.140845,0.140845,0.0070420000000000005,0.042254,0.049296,0.0,4.0281690139999995,1.2068969999999999,15.777778,8.352941,1.888889,0.352941,0.666667,0.08823500000000001,0.166667,14.0,9.666667,26.444444,6.222222,4.103448,3.953782,3.839286,11.152542
2_45,0.817647,0.598592,5.0438220000000005,7.133042,0.537864,55.48728199999999,0.589928,0.666667,8.0,2.0,0.08633099999999999,0.14388499999999999,0.057553999999999994,0.057553999999999994,0.11510799999999999,0.017647,3.915492958,1.214286,13.9,6.95,2.0,0.05,0.1,0.0,0.0,2.8,4.7,5.6,1.6,3.8723400000000003,3.857143,3.875,7.423077
2_46,0.89375,0.573427,4.848762000000001,6.857183999999999,0.531645,50.3771,0.573427,1.0,22.0,3.316625,0.153846,0.13985999999999998,0.048951,0.041957999999999995,0.090909,0.025,3.986013986,1.363636,14.3,11.0,1.3,0.230769,0.3,0.0,0.0,6.0,5.3,7.8,2.2,4.377358,4.641026,4.0454550000000005,8.557377
2_47,0.9,0.6444439999999999,5.294651,7.487767999999999,0.55452,65.48869300000001,0.6444439999999999,0.875,18.375,3.031089,0.155556,0.155556,0.044444,0.037037,0.081481,0.013333000000000001,4.022222222,1.207407,16.875,12.272727,1.375,0.545455,0.75,0.0,0.0,16.0,6.375,22.0,2.25,4.215686,4.102273,3.5,11.4
2_48,0.913333,0.627737,5.19545,7.3474759999999995,0.549033,61.474926,0.627737,0.8636360000000001,16.409091,2.864358,0.138686,0.153285,0.065693,0.051095,0.11678800000000002,0.013333000000000001,4.087591241,1.277372,15.222222,10.538461999999999,1.444444,0.307692,0.44444399999999995,0.076923,0.11111099999999999,10.769231,3.222222,15.555556,1.222222,3.827586,4.078571,3.090909,9.287671000000001
2_49,0.8989360000000001,0.5325439999999999,4.895355,6.923077,0.49937299999999996,46.361813,0.5325439999999999,0.9523809999999999,19.047619,3.086067,0.118343,0.142012,0.047337,0.047337,0.094675,0.0,3.816568047,1.207101,16.9,8.894737,1.9,0.157895,0.3,0.0,0.0,3.7368419999999998,4.0,7.1,3.1,3.65,3.6478870000000003,3.5483870000000004,7.169231
2_5,0.855856,0.631579,4.352858,6.155869999999999,0.606034,52.629267000000006,0.631579,0.857143,5.142857,1.603567,0.063158,0.22105300000000003,0.094737,0.052632000000000005,0.147368,0.0,4.421052632,1.2755100000000001,15.833332999999998,8.636364,1.833333,0.0,0.0,0.0,0.0,1.727273,2.833333,3.166667,0.666667,5.0588239999999995,4.789474,4.75,7.6
2_50,0.7212390000000001,0.503067,4.54156,6.4227360000000004,0.497962,40.778232,0.503067,0.763158,22.131579000000002,3.3265279999999997,0.17791400000000002,0.092025,0.018405,0.06135,0.07975499999999999,0.0,3.6441717789999997,1.220238,7.409091,4.657143,1.590909,0.11428599999999998,0.181818,0.042857,0.068182,4.914286,3.0,7.818182000000001,1.5,3.560606,3.866279,3.69697,7.403727000000001
2_51,0.8702700000000001,0.590062,5.294143,7.487049000000001,0.517777,56.714208,0.590062,1.0,23.0,3.391165,0.14285699999999998,0.149068,0.049689,0.06832300000000001,0.11801199999999999,0.005405,3.99378882,1.273292,13.416667000000002,7.318182000000001,1.833333,0.181818,0.333333,0.045455,0.083333,5.727273,5.0833330000000005,10.5,1.5,3.622951,4.31746,3.666667,8.913043
2_52,0.883333,0.610063,5.43949,7.6926,0.523407,61.094938,0.610063,0.88,19.36,3.11127,0.13836500000000002,0.100629,0.050314,0.075472,0.12578599999999998,0.005556,3.698113208,1.232704,14.454545000000001,9.352941,1.545455,0.0,0.0,0.0,0.0,3.6470589999999996,2.090909,5.636364,1.0,3.608696,4.064516,3.636364,7.714286
2_53,0.893258,0.603774,5.383413,7.613295,0.522221,59.569407999999996,0.603774,0.9047620000000001,17.190476,2.931764,0.119497,0.144654,0.056603999999999995,0.081761,0.13836500000000002,0.0,4.358490566,1.43125,13.333332999999998,8.888889,1.5,0.0,0.0,0.055555999999999994,0.083333,2.777778,2.416667,4.1666669999999995,0.416667,4.965517,4.8,5.0,5.727273
2_54,0.8989360000000001,0.6153850000000001,5.656854,8.0,0.515418,64.096808,0.6153850000000001,0.9523809999999999,19.047619,3.086067,0.118343,0.177515,0.059172,0.053253999999999996,0.112426,0.005319,4.082840237,1.313609,12.071429,8.894737,1.357143,0.052632000000000005,0.07142899999999999,0.052632000000000005,0.07142899999999999,4.263158,2.714286,5.785714,1.142857,4.368421,4.555556,4.5625,7.357142999999999
2_55,0.897849,0.580838,5.307604,7.506085000000001,0.510717,55.574482999999994,0.580838,0.8125,21.125,3.25,0.15568900000000002,0.137725,0.053891999999999995,0.059879999999999996,0.113772,0.021505,4.359281437,1.311377,16.9,13.0,1.3,0.153846,0.2,0.0,0.0,7.153846000000001,6.8,9.3,4.3,4.235294000000001,4.322581,4.186047,10.5
2_56,0.894444,0.602484,5.405599,7.644671000000001,0.520146,59.587607999999996,0.602484,0.933333,13.066667,2.5560389999999997,0.086957,0.173913,0.099379,0.043477999999999996,0.14285699999999998,0.0,3.9378881989999996,1.285714,13.5,9.529411999999999,1.416667,0.0,0.0,0.0,0.0,2.176471,6.25,3.083333,2.583333,4.026667,3.9189190000000003,4.096774,6.2692309999999996
2_57,0.8972969999999999,0.560241,5.104038,7.2182,0.507537,51.156351,0.560241,0.913043,19.173913,3.0962810000000003,0.126506,0.15060199999999999,0.066265,0.042169,0.10843399999999999,0.032432,4.108433735,1.337349,15.090909,9.222222,1.636364,0.11111099999999999,0.181818,0.0,0.0,8.222222,11.363636,13.454545000000001,5.272727,4.12,4.364865,3.7586209999999998,10.636364
2_58,0.8867,0.5,4.743416000000001,6.708203999999999,0.48387399999999997,42.144157,0.5,0.689655,13.793103,2.626129,0.11111099999999999,0.14444400000000002,0.044444,0.044444,0.088889,0.009852,3.9666666669999997,1.2430940000000001,16.454545,9.05,1.818182,0.15,0.272727,0.075,0.136364,7.25,5.5454550000000005,13.181818,2.454545,4.163933999999999,4.22069,3.703704,9.448276
2_59,0.8983049999999999,0.566038,5.046949,7.137464,0.514837,51.330887,0.566038,0.90625,26.28125,3.625,0.18239,0.10691800000000001,0.031447,0.050314,0.081761,0.011299,4.150943396000001,1.3270440000000001,14.454545000000001,8.833333,1.636364,0.277778,0.454545,0.055555999999999994,0.090909,6.8333330000000005,5.090909,11.181818,1.909091,3.892857,3.910569,3.6190480000000003,9.411764999999999
2_6,0.896552,0.596154,4.298927,6.0796,0.583857,47.507919,0.596154,1.0,14.0,2.6457509999999997,0.134615,0.211538,0.0,0.05769199999999999,0.05769199999999999,0.0,3.625,1.153846,9.454545,8.666667,1.090909,0.0,0.0,0.0,0.0,1.416667,0.909091,1.545455,0.818182,3.9,3.8823529999999997,4.0,7.4545449999999995
2_60,0.857143,0.611111,5.5,7.778175,0.5208510000000001,61.85610500000001,0.611111,0.90625,26.28125,3.625,0.17901199999999998,0.11728399999999999,0.030864,0.055555999999999994,0.08642000000000001,0.0,3.8271604939999997,1.2576690000000001,10.866667,8.15,1.333333,0.1,0.13333299999999998,0.0,0.0,2.2,1.533333,2.933333,0.6,4.26087,5.0,4.6666669999999995,7.657143
2_61,0.903409,0.553459,4.934794999999999,6.978853999999999,0.512266,48.888835,0.553459,0.777778,10.888889,2.333333,0.08805,0.18239,0.050314,0.031447,0.081761,0.0,4.396226415,1.419753,17.777778,12.307692,1.444444,0.230769,0.333333,0.11538499999999999,0.166667,19.230769,12.888889,27.777778,5.888889,4.534483,4.368,4.1886790000000005,9.950413000000001
2_62,0.903955,0.6625,5.92558,8.380036,0.5318890000000001,76.202578,0.6625,0.875,18.375,3.031089,0.13125,0.20625,0.075,0.0875,0.1625,0.00565,4.55625,1.360248,16.1,10.0625,1.6,0.375,0.6,0.0625,0.1,15.4375,12.0,24.7,6.6,4.7916669999999995,4.546558999999999,4.242424,10.088235000000001
2_63,0.8688520000000001,0.5220130000000001,4.654408999999999,6.5823279999999995,0.505574,43.334711,0.5220130000000001,0.8,12.8,2.5298220000000002,0.100629,0.144654,0.056603999999999995,0.050314,0.10691800000000001,0.0,4.119496855,1.347826,14.636364000000002,8.05,1.818182,0.05,0.090909,0.05,0.090909,4.75,5.4545449999999995,8.636364,2.454545,4.533333,4.263158,4.259258999999999,7.671641999999999
2_64,0.833333,0.627451,5.487955,7.761139999999999,0.532363,64.485574,0.62,0.857143,15.428571,2.77746,0.12,0.22,0.06,0.046667,0.10666700000000001,0.022222,4.392156863,1.493506,14.0,7.0,2.0,0.0,0.0,0.0,0.0,3.045455,5.4545449999999995,6.090909,2.545455,4.5833330000000005,4.7910449999999996,4.107143,7.017544
2_65,0.852632,0.62963,5.6666669999999995,8.013877,0.524235,66.706131,0.62963,1.0,25.0,3.5355339999999997,0.154321,0.166667,0.055555999999999994,0.037037,0.092593,0.010526,4.185185185,1.331288,16.2,7.714286,2.1,0.14285699999999998,0.3,0.0,0.0,8.523810000000001,8.6,17.9,4.0,4.430233,4.234637,3.9,9.362832000000001
2_66,0.873626,0.6397520000000001,5.739966000000001,8.117536999999999,0.5269699999999999,69.379616,0.63522,1.0,16.0,2.828427,0.100629,0.226415,0.075472,0.06289299999999999,0.13836500000000002,0.021978,4.527950311000001,1.459627,18.0,9.529411999999999,1.888889,0.117647,0.22222199999999998,0.147059,0.277778,8.294118,11.666667,15.666667000000002,6.111111,4.438095,4.808511,3.963636,9.128713000000001
2_67,0.906077,0.606061,5.504819,7.784989,0.517224,61.097519999999996,0.6036590000000001,0.8846149999999999,20.346154000000002,3.189526,0.140244,0.15243900000000002,0.060976,0.054877999999999996,0.115854,0.0,4.375757576,1.353659,16.4,10.25,1.6,0.1875,0.3,0.0625,0.1,10.5625,5.9,16.9,2.0,4.576271,4.514793,3.65,9.785714
2_68,0.725581,0.544872,4.812176999999999,6.805447,0.513162,46.894736,0.544872,0.815789,25.289474,3.555944,0.198718,0.089744,0.012821,0.038462,0.05128200000000001,0.0,3.8717948719999997,1.322981,7.476189999999999,4.485714,1.666667,0.0,0.0,0.042857,0.07142899999999999,1.857143,1.47619,3.095238,0.428571,3.064516,4.323077,3.888889,6.355556
2_69,0.833333,0.645161,5.679618,8.032193,0.533647,69.813378,0.645161,0.864865,27.675676,3.719924,0.206452,0.122581,0.03871,0.077419,0.116129,0.021505,4.187096774,1.3354840000000001,11.071429,6.2,1.785714,0.08,0.14285699999999998,0.04,0.07142899999999999,6.48,2.785714,11.571429,2.214286,4.102564,4.512346,4.16129,9.586207
2_7,0.903509,0.621359,4.459091,6.306107,0.591198,52.43983299999999,0.621359,0.833333,8.333333,2.041241,0.097087,0.22330100000000003,0.058252,0.009709,0.06796100000000001,0.026316000000000003,4.6699029130000005,1.398058,14.714285999999998,9.363636,1.5714290000000002,0.0,0.0,0.0,0.0,1.363636,1.0,2.142857,0.428571,5.428571,4.6,4.0,6.428571
2_70,0.887006,0.566879,5.0225610000000005,7.1029729999999995,0.51682,51.209886,0.566879,0.9545450000000001,20.045455,3.165869,0.133758,0.10828,0.063694,0.070064,0.133758,0.011299,4.324840764,1.382166,15.7,7.85,2.0,0.15,0.3,0.05,0.1,9.65,5.9,19.3,3.2,3.881356,4.455959,4.03125,11.675
2_71,0.896552,0.624204,5.53046,7.821250999999999,0.527911,64.35315600000001,0.621795,0.9047620000000001,17.190476,2.931764,0.121795,0.166667,0.070513,0.070513,0.141026,0.0057469999999999995,4.184713376,1.3205129999999998,17.333333,10.4,1.666667,0.333333,0.555556,0.0,0.0,8.333333,13.888889,13.888889,5.6666669999999995,4.032,4.136,4.078431,11.069767
2_72,0.815789,0.653061,4.571429,6.464976,0.606092,58.56416899999999,0.634409,0.75,6.75,1.8371169999999999,0.096774,0.258065,0.06451599999999999,0.032257999999999995,0.096774,0.0,4.1428571430000005,1.3829790000000002,13.428571,6.266667,2.142857,0.13333299999999998,0.28571399999999997,0.0,0.0,7.133333,9.0,15.285714000000002,2.142857,4.3333330000000005,4.2149529999999995,3.733333,10.237288000000001
2_73,0.878049,0.622222,5.902918,8.347987,0.50739,67.699298,0.622222,0.925926,23.148148000000003,3.4020690000000005,0.138889,0.183333,0.044444,0.055555999999999994,0.1,0.004878,4.066666667,1.335165,16.454545,8.227273,2.0,0.136364,0.272727,0.045455,0.090909,5.818182,3.9090910000000005,11.636364,2.636364,4.744186,4.5,4.482759,9.44
2_74,0.7411760000000001,0.6613760000000001,6.4293059999999995,9.092412,0.506686,81.350572,0.6613760000000001,0.758621,16.689655,2.8887419999999997,0.11640199999999999,0.190476,0.084656,0.058200999999999996,0.14285699999999998,0.0,4.259259258999999,1.286458,7.6,4.52381,1.68,0.047619,0.08,0.059524,0.1,3.0238099999999997,5.12,5.08,1.72,4.546875,4.346457,3.72093,6.976744
2_75,0.8817729999999999,0.636872,6.025087,8.520760000000001,0.510714,71.726253,0.636872,1.0,23.0,3.391165,0.128492,0.20111700000000002,0.055866,0.072626,0.128492,0.004926,4.173184358,1.324022,13.769231,8.136364,1.6923080000000001,0.181818,0.307692,0.090909,0.153846,6.272727,4.846154,10.615385,2.0,4.253968,4.376812,4.0,7.45098
2_76,0.8387100000000001,0.655738,6.2725,8.870655000000001,0.510572,78.358187,0.653846,0.777778,16.333333,2.857738,0.11538499999999999,0.24725300000000003,0.07142899999999999,0.021978,0.093407,0.009217,4.721311475,1.4734040000000002,14.076923,7.625,1.846154,0.0,0.0,0.0,0.0,1.166667,1.9230770000000001,2.1538459999999997,1.461538,5.52,4.714286,5.052632,8.086957
2_77,0.895288,0.575581,5.337722,7.548678999999999,0.505484,55.14853299999999,0.573099,0.916667,20.166667,3.175426,0.128655,0.157895,0.046784,0.052632000000000005,0.099415,0.026177999999999996,4.209302326,1.375723,15.727273,11.533333,1.363636,0.13333299999999998,0.181818,0.0,0.0,0.8,2.818182,1.090909,1.090909,3.903226,3.75,3.416667,12.380952
2_78,0.897059,0.644809,6.167959,8.722811,0.50878,74.828703,0.644809,0.923077,22.153845999999998,3.3282010000000004,0.13114800000000001,0.180328,0.06557400000000001,0.032787000000000004,0.098361,0.014706,4.300546448,1.420765,14.076923,10.166667,1.384615,0.055555999999999994,0.076923,0.083333,0.11538499999999999,4.5,4.2307690000000004,6.2307690000000004,2.692308,4.4545449999999995,4.716049,4.514286,8.027397
2_79,0.92,0.586957,5.629889,7.9618660000000006,0.49797700000000006,59.360077000000004,0.586957,0.8064520000000001,20.16129,3.175003,0.13587,0.14130399999999999,0.048913,0.081522,0.130435,0.005,4.097826087,1.347826,16.727273,11.5,1.454545,0.3125,0.454545,0.125,0.181818,15.4375,5.363636,22.454545,1.545455,3.881356,4.036437,3.470588,10.300885000000001
2_8,0.8584069999999999,0.608247,4.235953,5.990542,0.597292,48.246059,0.608247,0.9,8.1,2.012461,0.092784,0.195876,0.082474,0.07216499999999999,0.154639,0.0,4.257731959,1.39,13.857142999999999,8.818182,1.5714290000000002,0.0,0.0,0.0,0.0,2.181818,3.714286,3.428571,0.714286,4.384615,3.958333,3.2,6.0
2_80,0.894231,0.521277,5.053964,7.147385000000001,0.48242700000000005,46.553267,0.516129,1.0,14.0,2.6457509999999997,0.075269,0.22043000000000001,0.05914,0.032257999999999995,0.09139800000000001,0.024038,4.430851064,1.406417,15.5,9.789474,1.583333,0.157895,0.25,0.052632000000000005,0.083333,5.947368,11.833333,9.416667,5.75,4.964789,4.035398000000001,4.391304,9.027523
2_81,0.876777,0.5675680000000001,5.45869,7.719753999999999,0.493641,55.169711,0.5675680000000001,0.9615379999999999,24.038462,3.466876,0.13513499999999998,0.13513499999999998,0.048649,0.08648600000000001,0.13513499999999998,0.009479000000000001,4.227027027,1.306452,14.230769,7.7083330000000005,1.846154,0.125,0.230769,0.0625,0.11538499999999999,3.458333,6.615385000000001,6.384615,4.692308000000001,4.1046510000000005,4.13253,3.770492,7.0
2_82,0.883495,0.648352,6.184881,8.746742,0.510175,75.774957,0.648352,0.851852,19.592593,3.1299040000000002,0.12637400000000001,0.175824,0.07142899999999999,0.06044,0.131868,0.009709,4.252747253,1.351648,18.2,8.272727,2.2,0.181818,0.4,0.045455,0.1,8.636364,8.0,19.0,4.0,4.2,4.142105,3.6,10.097087
2_83,0.8,0.517442,4.798558,6.786186,0.49377,44.117579,0.517442,0.714286,14.285714000000002,2.672612,0.116279,0.145349,0.046512,0.052326,0.098837,0.013953,4.651162791,1.4916200000000002,11.533333,5.580645,2.066667,0.0,0.0,0.032257999999999995,0.06666699999999999,2.677419,3.8,5.533333,1.466667,5.280702,4.542169,4.409091,6.567568
2_84,0.8944719999999999,0.573034,5.405989,7.645223,0.500119,55.422447999999996,0.573034,0.785714,17.285714000000002,2.939874,0.123596,0.162921,0.067416,0.039326,0.106742,0.01005,4.3033707869999995,1.3370790000000001,13.692307999999999,9.888889,1.384615,0.166667,0.230769,0.0,0.0,12.333333,4.538462,17.076923,1.9230770000000001,4.728814,4.45045,4.36,11.886364
2_85,0.87234,0.634146,5.742439,8.121036,0.523216,68.322934,0.634146,0.833333,16.666667,2.886751,0.121951,0.164634,0.054877999999999996,0.060976,0.115854,0.015957,4.353658537,1.422619,18.222222,8.2,2.222222,0.2,0.44444399999999995,0.0,0.0,8.4,9.0,18.666667,3.5555559999999997,4.555556,4.75,4.40625,10.435897
2_86,0.898551,0.61828,5.962472,8.432209,0.5019359999999999,67.555013,0.61828,0.903226,25.290323,3.556004,0.150538,0.12365599999999999,0.032257999999999995,0.102151,0.134409,0.004831,4.3709677419999995,1.365591,15.5,8.857142999999999,1.75,0.28571399999999997,0.5,0.0,0.0,14.380951999999999,6.0,25.166667,3.25,4.069444,4.562914,4.102564,11.917355
2_87,0.734783,0.445087,4.139546,5.854202,0.476455,33.628399,0.443787,0.766667,17.633333,2.969287,0.136095,0.094675,0.017751,0.04142,0.059172,0.021738999999999998,3.7919075139999996,1.224852,6.76,4.970587999999999,1.36,0.147059,0.2,0.029412,0.04,2.7647060000000003,2.4,3.76,1.08,3.766667,4.308511,3.592593,6.991453
2_88,0.8930819999999999,0.605634,5.103161,7.21696,0.53928,57.080736,0.605634,0.9047620000000001,17.190476,2.931764,0.133803,0.15492999999999998,0.056338,0.056338,0.112676,0.012579,4.485915493,1.352113,14.2,8.352941,1.7,0.17647100000000002,0.3,0.0,0.0,7.823529,5.1,13.3,2.6,4.72549,4.87218,4.384615,8.626866
2_89,0.888325,0.645714,6.040104,8.541997,0.5155569999999999,73.712241,0.645714,0.8695649999999999,17.391304,2.948839,0.11428599999999998,0.171429,0.074286,0.06285700000000001,0.13714300000000001,0.005076,4.194285713999999,1.361582,16.0,10.352941,1.545455,0.5882350000000001,0.909091,0.117647,0.181818,14.941176,6.090909,23.090909,1.272727,4.179104,4.047244,4.642857,11.447154
2_9,0.8240000000000001,0.6504850000000001,4.668111,6.601706,0.5977100000000001,59.311264,0.6504850000000001,0.882353,13.235294,2.572479,0.14563099999999998,0.18446600000000002,0.058252,0.029126,0.087379,0.0,4.242718447,1.25,8.583333,5.722222,1.5,0.0,0.0,0.0,0.0,1.111111,1.916667,1.666667,0.833333,5.0,4.75,3.8,5.444444
2_90,0.913043,0.571429,5.554921,7.855844,0.491346,56.516118000000006,0.571429,0.730769,13.884615,2.634826,0.100529,0.179894,0.06878300000000001,0.058200999999999996,0.12698399999999999,0.004831,4.28042328,1.301587,18.9,11.117647,1.7,0.235294,0.4,0.294118,0.5,17.235294,21.2,29.3,10.3,4.476415,4.580205,4.145631,11.653179
2_91,0.915423,0.570652,5.473503,7.740703,0.49498100000000006,55.702647999999996,0.570652,0.925926,23.148148000000003,3.4020690000000005,0.13587,0.173913,0.027174,0.038043,0.065217,0.0,4.331521738999999,1.413043,18.4,10.823528999999999,1.7,0.235294,0.4,0.058824,0.1,9.294118,9.6,15.8,2.2,4.7604169999999995,4.575949,4.272727,10.875
2_92,0.793103,0.6032609999999999,5.786275,8.183029,0.500891,63.312562,0.6032609999999999,0.9512200000000001,37.097561,4.306830000000001,0.211957,0.119565,0.021738999999999998,0.059783,0.081522,0.0,4.005434783,1.331551,10.222222,5.935484,1.7222220000000001,0.16129000000000002,0.277778,0.0,0.0,6.838710000000001,4.777778,11.777778,1.333333,4.011628,4.240566,3.708333,11.211538000000001
2_93,0.890547,0.527473,5.031766999999999,7.115993,0.48811000000000004,46.987735,0.5195529999999999,0.76,14.44,2.6870060000000002,0.106145,0.20111700000000002,0.039106,0.039106,0.078212,0.039800999999999996,4.395604396,1.458101,19.888889000000002,9.944444,2.0,0.22222199999999998,0.44444399999999995,0.0,0.0,10.944444,22.0,21.888889000000002,12.111111,4.621212,4.4619290000000005,4.4220180000000004,11.023256
2_94,0.923077,0.616667,5.850214,8.273452,0.506426,66.191102,0.616667,0.88,19.36,3.11127,0.122222,0.15,0.083333,0.044444,0.127778,0.015385,4.45,1.383333,16.363636,12.0,1.363636,0.2,0.272727,0.06666699999999999,0.090909,9.266667,6.0,12.636364,2.0,4.803030000000001,4.345324,3.7272730000000003,9.382716
2_95,0.741803,0.607735,5.781472,8.176236,0.504054,64.005225,0.607735,0.793103,18.241379000000002,3.020048,0.127072,0.160221,0.044199,0.049724000000000004,0.093923,0.008197,4.314917127,1.3879780000000002,6.464286,4.309524,1.5,0.095238,0.14285699999999998,0.023809999999999998,0.035713999999999996,1.7380950000000002,2.428571,2.607143,1.0,4.705882,4.739726,4.392857,7.6
2_96,0.910891,0.5217390000000001,5.004346,7.077214,0.48545,46.198316,0.5217390000000001,0.8888889999999999,21.333333,3.2659860000000003,0.130435,0.157609,0.054348,0.032609,0.086957,0.0,4.070652174,1.3135139999999998,20.555556,10.882353,1.888889,0.352941,0.666667,0.0,0.0,10.647059,15.444444,20.111110999999998,7.6666669999999995,4.352518,4.099448000000001,4.101449,12.150943
3_01,0.8970100000000001,0.537037,6.239807,8.824419,0.43695500000000004,57.476547,0.537037,0.809524,27.523809999999997,3.709704,0.125926,0.16296300000000002,0.048148,0.048148,0.096296,0.036545,4.366666667,1.454212,21.0,11.375,1.846154,0.375,0.692308,0.041667,0.076923,9.916667,7.076923,18.307692000000003,5.7692309999999996,4.641304,4.861345,4.413333000000001,12.063492
3_02,0.788644,0.536,5.992662,8.474903999999999,0.446899,55.496153,0.536,0.705882,25.411765,3.5645309999999997,0.14400000000000002,0.12,0.036000000000000004,0.076,0.11199999999999999,0.0,4.0680000000000005,1.2950190000000001,10.416667,6.097561,1.708333,0.048780000000000004,0.083333,0.024390000000000002,0.041667,4.560976,3.041667,7.7916669999999995,0.791667,4.315068,4.358289,3.631579,8.373984
3_03,0.874552,0.565574,6.2469660000000005,8.834545,0.45507700000000006,61.45751,0.565574,0.764706,19.882353,3.152963,0.106557,0.188525,0.086066,0.045082,0.13114800000000001,0.035842,4.672131148,1.4696360000000002,15.5,9.185185,1.6875,0.037037,0.0625,0.0,0.0,1.740741,3.25,2.9375,1.875,5.4807690000000004,4.595745,4.3,8.378378
3_04,0.882143,0.5748989999999999,6.388882,9.035244,0.454928,64.009055,0.5748989999999999,0.805556,23.361110999999998,3.4176830000000002,0.11740899999999999,0.157895,0.072874,0.068826,0.1417,0.025,4.133603239,1.354582,17.785714000000002,10.826087,1.642857,0.130435,0.214286,0.0,0.0,2.173913,2.642857,3.571429,1.214286,4.162162,4.16,3.8823529999999997,8.869565
